2.9375,3.7842,13718,0,1,0,0
2.9463,3.8556,13752,0,1,0,0
2.9558,3.927,13785,0,1,0,0
2.9576,3.9984,13818,0,1,0,0
2.9515,4.0698,13852,0,1,0,0
2.938,4.1412,13885,0,1,0,0
2.9336,4.2126,13919,0,1,0,0
2.9289,4.284,13952,0,1,0,0
2.9194,4.3554,13985,0,1,0,0
2.9154,4.4268,14018,0,1,0,0
2.9089,4.4982,14052,0,1,0,0
2.9004,4.5696,14085,0,1,0,0
2.8845,4.641,14119,0,1,0,0
2.8537,4.7124,14152,0,1,0,0
2.8193,4.7838,14186,0,1,0,0
2.7974,4.8552,14219,0,1,0,0
2.7866,4.9266,14252,0,1,0,0
2.7747,4.998,14285,0,1,0,0
2.7612,5.0694,14319,0,1,0,0
2.7379,5.1408,14352,0,1,0,0
2.7076,5.2122,14386,0,1,0,0
2.6726,5.2836,14419,0,1,0,0
2.6521,5.355,14453,0,1,0,0
2.6224,5.4264,14486,0,1,0,0
2.5834,5.4978,14519,0,1,0,0
2.5537,5.5692,14553,0,1,0,0
2.5244,5.6406,14586,0,1,0,0
2.5027,5.712,14619,0,1,0,0
2.4801,5.7834,14653,0,1,0,0
2.4511,5.8548,14686,0,1,0,0
2.4278,5.9262,14719,0,1,0,0
2.3956,5.9976,14753,0,1,0,0
2.3723,6.069,14786,0,1,0,0
2.3471,6.1404,14819,0,1,0,0
2.3383,6.2118,14853,0,1,0,0
2.3351,0,14886,0,1,0,0
2.3232,0.0714,14953,0,1,0,0
2.322,0.1428,14986,0,1,0,0
2.3493,0.2142,15020,0,1,0,0
2.3981,0.2856,15053,0,1,0,0
2.4641,0.357,15087,0,1,0,0
2.5332,0.4284,15120,0,1,0,0
2.5908,0.4998,15153,0,1,0,0
2.6184,0.5712,15187,0,1,0,0
2.6325,0.6426,15220,0,1,0,0
2.6446,0.714,15253,0,1,0,0
2.6583,0.7854,15287,0,1,0,0
2.6665,0.8568,15320,0,1,0,0
2.693,0.9282,15353,0,1,0,0
2.7163,0.9996,15387,0,1,0,0
2.7475,1.071,15420,0,1,0,0
2.7711,1.1424,15453,0,1,0,0
2.7899,1.2138,15487,0,1,0,0
2.7983,1.2852,15520,0,1,0,0
2.797,1.3566,15553,0,1,0,0
