-3.285,3.927,65248,0,1,0,0
-3.3032,3.9794,65277,0,1,0,0
-3.3487,4.0317,65309,0,1,0,0
-3.3613,4.0841,65343,0,1,0,0
-3.4051,4.1364,65377,0,1,0,0
-3.4533,4.1888,65409,0,1,0,0
-3.4994,4.2412,65443,0,1,0,0
-3.5461,4.2935,65477,0,1,0,0
-3.5891,4.3459,65509,0,1,0,0
-3.6515,4.3982,65543,0,1,0,0
-3.7313,4.4506,65577,0,1,0,0
-3.7645,4.5029,65610,0,1,0,0
-3.8302,4.5553,65644,0,1,0,0
-3.8942,4.6077,65677,0,1,0,0
-3.962,4.66,65710,0,1,0,0
-4.0301,4.7124,65743,0,1,0,0
-4.1278,4.7647,65777,0,1,0,0
-4.1806,4.8171,65810,0,1,0,0
-4.2496,4.8695,65844,0,1,0,0
-4.3425,4.9218,65877,0,1,0,0
-4.3839,4.9742,65910,0,1,0,0
-4.4679,5.0265,65944,0,1,0,0
-4.5442,5.0789,65977,0,1,0,0
-4.6162,5.1313,66011,0,1,0,0
-4.6781,5.1836,66043,0,1,0,0
-4.7618,5.236,66078,0,1,0,0
-4.8322,5.2883,66111,0,1,0,0
-4.9012,5.3407,66144,0,1,0,0
-4.9619,5.3931,66177,0,1,0,0
-5.0298,5.4454,66211,0,1,0,0
-5.0953,5.4978,66244,0,1,0,0
-5.1662,5.5501,66278,0,1,0,0
-5.2123,5.6025,66311,0,1,0,0
-5.2581,5.6549,66344,0,1,0,0
-5.3049,5.7072,66378,0,1,0,0
-5.35,5.7596,66410,0,1,0,0
-5.3982,5.8119,66444,0,1,0,0
-5.4356,5.8643,66478,0,1,0,0
-5.4697,5.9167,66510,0,1,0,0
-5.5054,5.969,66544,0,1,0,0
-5.5198,6.0214,66578,0,1,0,0
-5.5515,6.0737,66611,0,1,0,0
-5.574,6.1261,66644,0,1,0,0
-5.586,6.1785,66677,0,1,0,0
-5.5961,6.2308,66744,0,1,0,0
-5.607,0,66777,0,1,0,0
-5.6123,0.0524,66811,0,1,0,0
-5.6278,0.1047,66844,0,1,0,0
-5.6254,0.1571,66878,0,1,0,0
-5.6197,0.2094,66911,0,1,0,0
-5.6155,0.2618,66945,0,1,0,0
-5.5869,0.3142,66978,0,1,0,0
-5.5755,0.3665,67011,0,1,0,0
-5.5597,0.4189,67044,0,1,0,0
-5.5201,0.4712,67078,0,1,0,0
-5.4855,0.5236,67111,0,1,0,0
-5.4609,0.576,67144,0,1,0,0
-5.4037,0.6283,67179,0,1,0,0
-5.3629,0.6807,67211,0,1,0,0
-5.3212,0.733,67245,0,1,0,0
-5.2661,0.7854,67278,0,1,0,0
-5.2137,0.8378,67312,0,1,0,0
-5.1408,0.8901,67345,0,1,0,0
-5.072,0.9425,67379,0,1,0,0
-5.0367,0.9948,67411,0,1,0,0
-4.9782,1.0472,67445,0,1,0,0
-4.8902,1.0996,67479,0,1,0,0
-4.8229,1.1519,67512,0,1,0,0
-4.7541,1.2043,67546,0,1,0,0
-4.68,1.2566,67579,0,1,0,0
-4.5856,1.309,67612,0,1,0,0
-4.5256,1.3614,67645,0,1,0,0
-4.4328,1.4137,67679,0,1,0,0
-4.3759,1.4661,67712,0,1,0,0
-4.2906,1.5184,67746,0,1,0,0
-4.2315,1.5708,67778,0,1,0,0
-4.1562,1.6232,67813,0,1,0,0
-4.0787,1.6755,67846,0,1,0,0
-4.0143,1.7279,67879,0,1,0,0
-3.9727,1.7802,67912,0,1,0,0
-3.8835,1.8326,67946,0,1,0,0
-3.8222,1.885,67979,0,1,0,0
-3.7746,1.9373,68013,0,1,0,0
-3.7051,1.9897,68046,0,1,0,0
-3.641,2.042,68079,0,1,0,0
-3.5928,2.0944,68113,0,1,0,0
-3.5296,2.1468,68145,0,1,0,0
